tcp,udp,tcp_var,udp_var,tcp_std,udp_std,tcp_entropy,udp_entropy,hurst_tcp,hurst_udp,skewness_tcp,kurtosis_tcp,skewness_udp,kurtosis_udp,burst,h2_pkt,h3_pkt,h2_bytes,h3_bytes,utr,utr_std,attack
1157,5788,13639.01,1563910.5,116.7862,1250.5641,1.7481,0.639,0.1278,0.237,0.6547,-0.6462,1.9848,2.4324,1.87,13050,30659,160895710,32681470,5.0026,8.1124,1
535,68,5129.65,416.16,71.6216,20.4,1.2275,0.3251,0.1278,0.237,0.9352,-0.4925,2.6667,5.1111,1.87,13160,32587,161162160,34736720,0.1271,0.2267,1
1044,3557,13369.24,875738,115.6254,935.8087,1.7481,0.639,0.1278,0.237,0.468,-1.4072,2.5843,4.8306,1.33,13421,32587,161887460,34736720,3.4071,470.6396,1
78,2107,448.16,289628.4,21.1698,538.1714,0.639,0.639,0.1278,0.237,2.6207,4.9581,2.5377,4.663,1.33,13446,35418,161947020,37754564,27.0128,77.096,1
430,5854,2461.6,1390468.2,49.6145,1179.1812,1.7481,0.9404,0.1278,0.237,1.2271,0.7194,1.5557,0.5091,0.475,13694,38344,162525220,40873680,13.614,33.8127,1
490,4364,3867.2,778668.44,62.1868,882.4219,1.2275,0.9404,0.1278,0.237,0.6226,-1.3355,1.5843,0.641,0.95,13944,40525,163242560,43198624,8.9061,8.7641,1
305,5720,2271.25,863776.8,47.6576,929.3959,1.4979,1.2275,0.1278,0.237,1.4988,0.967,1.2789,0.1234,0.906,14103,43517,163697580,46388096,18.7541,806.5879,1
290,5992,2132.8,1554434.8,46.1822,1246.7697,1.2275,0.639,0.2266,0.2062,1.2562,-0.2048,1.7709,1.4903,0.614,14236,46513,164053890,49581830,20.6621,66.4338,1
274,2,3027.24,0.36,55.0204,0.6,0.639,0.3251,0.2266,0.2062,1.5298,0.3889,2.6667,5.1111,0.643,14290,46513,164205140,49581830,0.0073,0.0048,1
339,5890,4337.69,1397276.2,65.8611,1182.0645,0.9404,0.639,0.2266,0.2062,1.4974,0.2532,1.5256,0.3694,0.643,14351,49513,164382930,52779830,17.3746,118.2102,1
120,114,1296,1169.64,36,34.2,0.3251,0.3251,0.2266,0.2062,2.6667,5.1111,2.6667,5.1111,0.266,14394,49513,164487120,52779830,0.95,0.285,1
130,5975,935.2,1326594.6,30.581,1151.7789,0.639,0.9404,0.2266,0.2062,2.3357,3.8904,1.8066,1.7601,0.266,14439,51513,164614620,54911830,45.9615,133.2553,1
153,27,2106.81,65.61,45.9,8.1,0.3251,0.3251,0.2266,0.2062,2.6667,5.1111,2.6667,5.1111,0.25,14497,52513,164782080,55977830,0.1765,0.0529,1
388,5710,3947.96,1289482.8,62.8328,1135.554,1.3592,0.9404,0.2266,0.2062,1.3673,0.0421,1.8811,2.0392,0.25,14552,52513,164939200,55977830,14.7165,544.6259,1
35,290,110.25,7569,10.5,87,0.3251,0.3251,0.2266,0.2062,2.6667,5.1111,2.6667,5.1111,0.414,14563,55512,164964530,59174770,8.2857,2.4857,1
304,3612,3709.44,1174189,60.9052,1083.6,0.639,0.3251,0.2266,0.2062,1.5129,0.3102,2.6667,5.1111,0.414,14598,55512,165055170,59174770,11.8816,6.7725,1
11,2234,10.89,449168.03,3.3,670.2,0.3251,0.3251,0.0554,0.1325,2.6667,5.1111,2.6667,5.1111,0.279,14639,58510,165165020,62370636,203.0909,60.9273,1
122,152,1339.56,2079.36,36.6,45.6,0.3251,0.3251,0.0554,0.1325,2.6667,5.1111,2.6667,5.1111,0.279,14671,58510,165258370,62370636,1.2459,0.3738,1
242,5996,1942.76,1440882.2,44.0768,1200.3676,0.9404,0.9404,0.0554,0.1325,1.4851,0.3622,1.7027,1.1952,0.204,14701,61507,165341440,65565440,24.7769,53.1997,1
102,4206,368.96,601554.25,19.2083,775.5993,0.9404,0.9404,0.0554,0.1325,1.9951,2.7761,1.5602,0.6929,0.328,14765,63609,165523760,67806170,41.2353,33.3817,1
92,5567,458.76,1304306.2,21.4187,1142.0623,0.9404,0.9404,0.0554,0.1325,2.4663,4.4149,1.9127,2.1382,0.259,14813,66429,165657250,70812290,60.5109,122.7666,1
134,75,1616.04,506.25,40.2,22.5,0.3251,0.3251,0.0554,0.1325,2.6667,5.1111,2.6667,5.1111,0.259,14838,66429,165716820,70812290,0.5597,0.1679,1
111,5998,921.29,1267181.1,30.3528,1125.6914,0.9404,0.9404,0.0554,0.1325,2.6496,5.0568,1.6227,0.9415,0.195,14857,69427,165771650,74008160,54.036,133.9256,1
190,5573,2226.4,1377305.6,47.1847,1173.5865,0.9404,0.639,0.1704,0.2135,2.5651,4.7688,1.8434,1.8137,0.173,14900,72425,165890340,77204024,29.3316,134.8792,1
78,248,547.56,5535.36,23.4,74.4,0.3251,0.3251,0.1704,0.2135,2.6667,5.1111,2.6667,5.1111,0.173,14924,72425,165955620,77204024,3.1795,0.9538,1
144,5867,1621.64,1054353.8,40.2696,1026.8173,0.9404,0.9404,0.1704,0.2135,2.6499,5.0569,1.5693,1.0394,0.157,14948,73877,166025260,78751860,40.7431,279.0819,1
193,5373,1586.61,1198177,39.8323,1094.6127,1.2275,1.2275,0.1704,0.2135,2.1201,3.042,2.1481,3.1725,0.147,14993,75424,166139730,80400960,27.8394,357.2591,1
2,392,0.36,13829.76,0.6,117.6,0.3251,0.3251,0.1704,0.2135,2.6667,5.1111,2.6667,5.1111,0.147,15012,78240,166187330,83402820,196,58.8,1
167,3167,2510.01,902690,50.1,950.1,0.3251,0.3251,0.1704,0.2135,2.6667,5.1111,2.6667,5.1111,0.129,15030,78240,166239180,83402820,18.9641,5.6892,1
3,2693,0.81,652702.44,0.9,807.9,0.3251,0.3251,0.1704,0.2135,2.6667,5.1111,2.6667,5.1111,0.129,15054,81238,166308830,86598690,897.6667,269.3,1
114,140,1169.64,1764,34.2,42,0.3251,0.3251,0.1704,0.2135,2.6667,5.1111,2.6667,5.1111,0.11,15078,81238,166374130,86598690,1.2281,0.3684,1
58,5672,214.56,1580652.1,14.6479,1257.2399,0.639,0.639,0.1704,0.2135,2.5166,4.5854,2.1081,2.9585,0.11,15088,84238,166402300,89796690,97.7931,134.1929,1
51,330,234.09,9801,15.3,99,0.3251,0.3251,0.1748,0.2676,2.6667,5.1111,2.6667,5.1111,0.0962,15098,84238,166426130,89796690,6.4706,1.9412,1
68,5682,317.76,1316843.8,17.8258,1147.5381,0.9404,0.9404,0.1748,0.2676,2.6174,4.9485,1.9078,2.1361,0.0962,15121,87237,166485570,92993620,83.5588,308.7378,1
40,318,144,9101.16,12,95.4,0.3251,0.3251,0.1748,0.2676,2.6667,5.1111,2.6667,5.1111,0.0848,15138,87237,166531570,92993620,7.95,2.385,1
96,5599,810.44,1256012.5,28.4682,1120.7196,0.639,0.639,0.1748,0.2676,2.6661,5.1094,1.5061,0.2787,0.0848,15152,90237,166568700,96191620,58.3229,808.4334,1
27,403,65.61,14616.81,8.1,120.9,0.3251,0.3251,0.1748,0.2676,2.6667,5.1111,2.6667,5.1111,0.0863,15162,90237,166591070,96191620,14.9259,4.4778,1
90,5572,628.2,1542502.5,25.0639,1241.9753,0.639,0.639,0.1748,0.2676,2.6422,5.031,2.1328,3.0623,0.0863,15178,93237,166637020,99389620,61.9111,200.0576,1
17,432,26.01,16796.16,5.1,129.6,0.3251,0.3251,0.1748,0.2676,2.6667,5.1111,2.6667,5.1111,0.0495,15189,93237,166668160,99389620,25.4118,7.6235,1
61,5705,224.89,851559.44,14.9963,922.7998,0.639,0.9404,0.1748,0.2676,2.4583,4.3668,1.2409,0.0272,0.0495,15202,95871,166706660,102195416,93.5246,411.1224,1
19,297,32.49,7938.81,5.7,89.1,0.3251,0.3251,0.1748,0.2676,2.6667,5.1111,2.6667,5.1111,0.0721,15223,96239,166768860,102587704,15.6316,4.6895,1
134,5550,830.64,1325032.4,28.8208,1151.1005,1.2275,0.9404,0.1748,0.2676,2.3032,3.7855,1.9448,2.2729,0.0721,15243,96691,166823760,103069540,41.4179,238.5869,1
12,450,12.96,18225,3.6,135,0.3251,0.3251,0.2488,0.2575,2.6667,5.1111,2.6667,5.1111,0.0665,15265,99238,166884560,105784640,37.5,11.25,1
135,5878,1535.45,1389485.1,39.1848,1178.7643,0.639,0.639,0.2488,0.2575,2.6621,5.0966,1.52,0.3434,0.0665,15294,99238,166967550,105784640,43.5407,234.2846,1
147,1854,1334.81,269036.84,36.5351,518.6876,0.639,0.639,0.2488,0.2575,2.4833,4.4614,2.6452,5.0412,0.0919,15334,102234,167073010,108978370,12.6122,20.8262,1
9,4003,7.29,1442160.8,2.7,1200.9,0.3251,0.3251,0.2488,0.2575,2.6667,5.1111,2.6667,5.1111,0.112,15360,105230,167148580,112172110,444.7778,133.4333,1
76,253,519.84,5760.81,22.8,75.9,0.3251,0.3251,0.2488,0.2575,2.6667,5.1111,2.6667,5.1111,0.112,15391,105230,167237490,112172110,3.3289,0.9987,1
58,1,302.76,0.09,17.4,0.3,0.3251,0.3251,0.2488,0.2575,2.6667,5.1111,2.6667,5.1111,0.0764,15431,108230,167342940,115370110,0.0172,0.0052,1
57,5051,130.01,1922354.5,11.4022,1386.49,0.639,0.639,0.2488,0.2575,1.5014,0.2567,2.6311,4.9935,0.103,15461,111085,167430350,118413540,88.614,47.8065,1
175,5670,1927.65,1286476.2,43.905,1134.2292,0.9404,0.639,0.2519,0.2705,2.5174,4.5886,1.5015,0.2571,0.119,15510,114085,167565360,121611540,32.4,832.2474,1
94,199,795.24,3564.09,28.2,59.7,0.3251,0.3251,0.2519,0.2705,2.6667,5.1111,2.6667,5.1111,0.119,15526,114085,167601170,121611540,2.117,0.6351,1
102,6002,483.56,1544741.1,21.99,1242.8762,0.9404,0.9404,0.2519,0.2705,2.3743,4.1186,2.1259,3.0906,0.119,15553,117085,167676800,124809540,58.8431,100.4394,1
24,3210,23.84,927369,4.8826,963,0.639,0.3251,0.2519,0.2705,1.6231,0.8195,2.6667,5.1111,0.0749,15606,120083,167813500,128005410,133.75,96.3,1
119,5798,1051.49,1164512.1,32.4267,1079.1256,0.8018,0.9404,0.2519,0.2705,2.6485,5.0533,1.5762,0.7381,0.161,15628,120083,167877220,128005410,48.7227,218.3452,1
172,5810,1788.36,1392748.4,42.289,1180.1476,0.639,0.9404,0.2519,0.2705,2.4585,4.3677,1.6971,1.1597,0.134,15671,123080,167995900,131200210,33.7791,674.4665,1
120,2333,576.8,385343.62,24.0167,620.7605,0.639,0.639,0.2812,0.2755,1.5052,0.2742,2.5989,4.8822,0.065,15711,126080,168111490,134398200,19.4417,10.7023,1
6,3613,3.24,1174839.2,1.8,1083.9,0.3251,0.3251,0.2812,0.2755,2.6667,5.1111,2.6667,5.1111,0.065,15722,129080,168141170,137596210,602.1667,180.65,1
59,307,313.29,8482.41,17.7,92.1,0.3251,0.3251,0.2812,0.2755,2.6667,5.1111,2.6667,5.1111,0.127,15737,129080,168181260,137596210,5.2034,1.561,1
28,3318,70.56,990821.2,8.4,995.4,0.3251,0.3251,0.2812,0.2755,2.6667,5.1111,2.6667,5.1111,0.103,15771,132080,168270380,140794200,118.5,35.55,1
99,6032,352.29,1030286.75,18.7694,1015.0304,1.2275,1.2275,0.2812,0.2755,1.7703,1.594,1.6547,1.353,0.103,15784,135080,168308900,143992210,60.9293,544.5466,1
107,3329,464.01,997401.7,21.5409,998.7,0.639,0.3251,0.2812,0.2755,1.5485,0.4755,2.6667,5.1111,0.112,15819,138078,168396620,147188080,31.1121,20.8062,1
122,6001,952.16,1302826.5,30.8571,1141.4142,0.9404,0.9404,0.2812,0.2755,2.5885,4.8508,1.7254,1.4052,0.0834,15846,141076,168466460,150383940,49.1885,207.5345,1
109,5602,885.69,1096560.1,29.7605,1047.1677,0.9404,0.9404,0.207,0.155,2.6468,5.0475,1.6789,1.236,0.0792,15875,143075,168545120,152514880,51.3945,159.6636,1
120,5391,1157.6,849195.7,34.0235,921.5181,0.9404,0.9404,0.207,0.155,2.6599,5.0895,1.5246,0.9976,0.082,15910,144075,168631420,153580880,44.925,295.4369,1
29,352,75.69,11151.36,8.7,105.6,0.3251,0.3251,0.207,0.155,2.6667,5.1111,2.6667,5.1111,0.0834,15928,147012,168680380,156711710,12.1379,3.6414,1
110,5559,1045.8,1424085.2,32.3388,1193.3503,0.639,0.639,0.207,0.155,2.665,5.1058,1.9509,2.2856,0.0834,15946,147012,168729360,156711710,50.5364,270.5409,1
21,379,39.69,12927.69,6.3,113.7,0.3251,0.3251,0.207,0.155,2.6667,5.1111,2.6667,5.1111,0.0877,15970,149980,168797550,159875620,18.0476,5.4143,1
123,2328,1361.61,487762.56,36.9,698.4,0.3251,0.3251,0.207,0.155,2.6667,5.1111,2.6667,5.1111,0.0877,15994,149980,168865740,159875620,18.9268,5.678,1
2,3581,0.36,1154120.5,0.6,1074.3,0.3251,0.3251,0.207,0.155,2.6667,5.1111,2.6667,5.1111,0.0848,16006,152980,168901300,163073600,1790.5,537.15,1
127,5959,1283.61,1334617.8,35.8275,1155.2565,0.639,0.9404,0.144,0.2089,2.6502,5.0578,1.8433,1.9211,0.099,16050,155978,169020030,166269470,46.9213,192.6492,1
103,132,954.81,1568.16,30.9,39.6,0.3251,0.3251,0.144,0.2089,2.6667,5.1111,2.6667,5.1111,0.099,16077,155978,169095660,166269470,1.2816,0.3845,1
81,5623,528.89,1384385.6,22.9976,1176.5992,0.639,0.639,0.144,0.2089,2.6536,5.0689,1.8055,1.645,0.107,16098,158930,169157870,169416300,69.4198,268.1089,1
66,283,392.04,7208.01,19.8,84.9,0.3251,0.3251,0.144,0.2089,2.6667,5.1111,2.6667,5.1111,0.107,16117,158930,169212700,169416300,4.2879,1.2864,1
68,5596,330.76,1202870,18.1868,1096.7543,0.639,0.9404,0.144,0.2089,2.605,4.9037,1.9598,2.4472,0.0792,16141,161928,169282340,172612180,82.2941,196.9113,1
41,358,151.29,11534.76,12.3,107.4,0.3251,0.3251,0.144,0.2089,2.6667,5.1111,2.6667,5.1111,0.0792,16162,161928,169328600,172612180,8.7317,2.6195,1
94,5604,655.24,1057661.6,25.5977,1028.4268,0.9404,0.9404,0.144,0.2089,2.6424,5.0323,1.7014,1.4311,0.0848,16180,164817,169381920,175691860,59.617,298.3373,1
88,176,696.96,2787.84,26.4,52.8,0.3251,0.3251,0.144,0.2089,2.6667,5.1111,2.6667,5.1111,0.0848,16205,164817,169451630,175691860,2,0.6,1
65,5693,331.45,1513771.2,18.2058,1230.3541,0.639,0.639,0.144,0.2089,2.646,5.0437,1.9861,2.4381,0.0608,16228,165816,169516860,176756780,87.5846,134.5245,1
44,305,174.24,8372.25,13.2,91.5,0.3251,0.3251,0.144,0.2089,2.6667,5.1111,2.6667,5.1111,0.0608,16244,167815,169562820,178887710,6.9318,2.0795,1
82,5641,486.76,1575169.2,22.0626,1255.0575,0.639,0.639,0.1703,0.2143,2.6117,4.927,2.1248,3.0287,0.0551,16269,167815,169635410,178887710,68.7927,151.2942,1
41,359,151.29,11599.29,12.3,107.7,0.3251,0.3251,0.1703,0.2143,2.6667,5.1111,2.6667,5.1111,0.0551,16289,170814,169687410,182084660,8.7561,2.6268,1
89,3761,628.89,1138039.2,25.0777,1066.7892,0.639,0.639,0.1703,0.2143,2.6496,5.0556,2.6531,5.0673,0.0735,16308,170814,169739340,182084660,42.2584,214.2461,1
21,2237,28.89,294973.22,5.3749,543.1144,0.639,0.639,0.1703,0.2143,2.5414,4.6763,2.4271,4.2476,0.0735,16324,173812,169780940,185280510,106.5238,180.0446,1
106,5898,929.64,1169762.8,30.49,1081.5557,0.639,0.9404,0.1703,0.2143,2.6592,5.0871,1.4856,0.3366,0.0608,16367,176810,169895280,188476380,55.6415,215.8183,1
149,5455,1854.09,1350307,43.0591,1162.0271,0.639,0.639,0.1703,0.2143,2.6608,5.0923,1.909,2.1027,0.0834,16415,179653,170025870,191507020,36.6107,216.9289,1
66,243,392.04,5314.41,19.8,72.9,0.3251,0.3251,0.1703,0.2143,2.6667,5.1111,2.6667,5.1111,0.0848,16442,179653,170102940,191507020,3.6818,1.1045,1
110,5998,871.2,963958.75,29.5161,981.814,0.639,1.2275,0.1703,0.2143,2.6087,4.9167,1.7113,1.755,0.0848,16465,182651,170169630,194702900,54.5273,282.1412,1
162,5839,2024.16,1178818.1,44.9907,1085.7339,0.9404,0.9404,0.3056,0.2322,2.6542,5.0713,1.566,0.6907,0.102,16513,185649,170307460,197898770,36.0432,244.0819,1
91,163,745.29,2391.21,27.3,48.9,0.3251,0.3251,0.3056,0.2322,2.6667,5.1111,2.6667,5.1111,0.107,16533,185649,170363800,197898770,1.7912,0.5374,1
73,5580,465.21,1302487.2,21.5687,1141.2656,0.639,0.639,0.3056,0.2322,2.6657,5.1081,1.6595,0.9861,0.107,16555,187650,170423170,200030800,76.4384,675.4014,1
54,324,262.44,9447.84,16.2,97.2,0.3251,0.3251,0.3056,0.2322,2.6667,5.1111,2.6667,5.1111,0.103,16581,188645,170495840,201091470,6,1.8,1
138,5917,1481.76,1637402,38.4936,1279.6101,0.639,0.639,0.3056,0.2322,2.6433,5.0347,1.9895,2.4527,0.103,16607,188645,170569950,201091470,42.8768,134.4863,1
139,5950,1504.89,1066417.8,38.7929,1032.675,0.639,0.9404,0.3056,0.2322,2.6436,5.0359,1.5306,0.8978,0.109,16639,191645,170648820,204289470,42.8058,286.0857,1
143,4045,980.41,730841.6,31.3115,854.8928,0.639,0.9404,0.3056,0.2322,2.0512,2.7173,2.0732,2.8284,0.1,16682,194645,170766050,207487470,28.2867,826.2002,1
72,2050,353.16,287915.2,18.7926,536.5773,0.639,0.639,0.1792,0.1854,2.5729,4.7903,2.5771,4.805,0.0848,16702,197645,170820940,210685470,28.4722,59.8457,1
113,6000,855.21,1420756.2,29.244,1191.9548,0.639,0.9404,0.1792,0.1854,2.5599,4.7434,1.9312,2.2766,0.0693,16756,200645,170970750,213882450,53.0973,542.4899,1
170,4936,2468.2,984509.6,49.681,992.2246,0.639,0.639,0.1792,0.1854,2.6638,5.1021,1.5376,0.4252,0.0863,16818,203113,171145710,216513340,29.0353,201.4146,1
168,5819,2377.16,1044397.7,48.7561,1021.9578,0.639,0.9404,0.1792,0.1854,2.6621,5.0965,1.5927,1.1377,0.0834,16871,206111,171292560,219709200,34.6369,307.3811,1
136,5916,880.04,1280522.5,29.6655,1131.6017,1.2275,1.2275,0.1792,0.1854,2.331,3.9034,1.915,2.2123,0.0679,16921,209111,171427630,222907200,43.5,532.022,1
72,267,466.56,6416.01,21.6,80.1,0.3251,0.3251,0.1792,0.1854,2.6667,5.1111,2.6667,5.1111,0.0679,16946,209111,171487200,222907200,3.7083,1.1125,1
100,5588,860.8,1307566,29.3394,1143.4885,0.639,0.639,0.2144,0.1898,2.6646,5.1047,1.6629,1.0019,0.0905,16967,210799,171547950,224706610,55.88,336.9684,1
146,5887,934.64,1586639.6,30.5719,1259.6188,0.9404,0.9404,0.2144,0.1898,2.031,2.6501,2.081,2.8533,0.0962,17009,211976,171665120,225961300,40.3219,242.4646,1
122,5983,1221.36,1036603.6,34.948,1018.1373,0.9404,0.9404,0.2144,0.1898,2.6625,5.098,1.5401,1.1255,0.0693,17041,214882,171751220,229059090,49.041,356.4053,1
122,3223,1339.56,934895.6,36.6,966.9,0.3251,0.3251,0.2144,0.1898,2.6667,5.1111,2.6667,5.1111,0.0863,17075,217881,171846100,232256030,26.418,7.9254,1
4,2689,1.44,650764.9,1.2,806.7,0.3251,0.3251,0.2144,0.1898,2.6667,5.1111,2.6667,5.1111,0.0863,17085,220881,171874270,235454030,672.25,201.675,1
117,5975,1098.81,994778.06,33.1483,997.3856,0.639,0.9404,0.2144,0.1898,2.6525,5.0654,1.3578,0.3132,0.0721,17121,223881,171972220,238652030,51.0684,346.6034,1
105,6010,750.65,1441577.2,27.398,1200.657,0.9404,0.9404,0.1642,0.2326,2.5886,4.8464,1.7178,1.2673,0.0438,17157,226881,172075950,241850030,57.2381,672.4052,1
89,6100,568.89,1490864.2,23.8514,1221.0095,0.639,0.639,0.1642,0.2326,2.6073,4.9118,1.5062,0.2789,0.0212,17193,229880,172176800,245046960,68.5393,104.7165,1
133,5887,1414.41,1299256.8,37.6086,1139.8495,0.9404,0.9404,0.1642,0.2326,2.6558,5.0761,1.8355,1.8871,0.0452,17236,232337,172296930,247666130,44.2632,209.154,1
142,5459,988.36,933358.5,31.4382,966.1048,1.2275,1.2275,0.1642,0.2326,2.3574,3.9907,1.8597,2.2259,0.041,17292,232948,172457000,248317440,38.4437,218.1735,1
196,5516,1845.24,1371012.5,42.9563,1170.9023,0.9404,0.9404,0.1642,0.2326,2.0854,2.863,1.9256,2.1757,0.0792,17356,235538,172640770,251078380,28.1429,544.7868,1
66,284,392.04,7259.04,19.8,85.2,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.0778,17389,238534,172718260,254272130,4.303,1.2909,1
95,5518,793.45,1247117.8,28.1682,1116.7443,0.639,0.639,0.2689,0.199,2.6661,5.1094,1.5864,0.6509,0.0778,17422,238534,172813100,254272130,58.0842,941.4873,1
4,476,1.44,20391.84,1.2,142.8,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.0679,17448,241531,172887220,257466930,119,35.7,1
145,1815,1892.25,296480.25,43.5,544.5,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.0679,17474,241531,172962780,257466930,12.5172,3.7552,1
10,4045,9,1153445,3,1073.9856,0.3251,0.639,0.2689,0.199,2.6667,5.1111,2.5962,4.8729,0.0877,17498,244530,173032420,260663860,404.5,161.7034,1
99,142,882.09,1814.76,29.7,42.6,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.0877,17519,244530,173090270,260663860,1.4343,0.4303,1
50,5693,162.4,868775.44,12.7436,932.0812,0.9404,0.9404,0.2689,0.199,2.6087,4.9228,1.2813,0.1037,0.0962,17541,247425,173154000,263749940,113.86,254.1398,1
128,99,1474.56,882.09,38.4,29.7,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.0962,17563,247425,173216260,263749940,0.7734,0.232,1
50,5694,172.2,1317860.6,13.1225,1147.9811,0.639,0.639,0.2689,0.199,2.5809,4.8186,1.5591,0.5248,0.139,17587,250421,173283000,266943660,113.88,157.5688,1
61,300,334.89,8100,18.3,90,0.3251,0.3251,0.2689,0.199,2.6667,5.1111,2.6667,5.1111,0.139,17608,250421,173345220,266943660,4.918,1.4754,1
125,5955,1176.25,1314385.6,34.2965,1146.4666,0.639,0.9404,0.1761,0.1579,2.6307,4.9922,1.8399,1.9253,0.106,17631,253420,173411890,270140600,47.64,171.0467,1
161,5842,1939.69,898714.94,44.0419,948.0058,0.9404,0.9404,0.1761,0.1579,2.6499,5.0577,1.2453,0.0103,0.113,17678,255158,173538060,271993300,36.2857,138.8294,1
78,205,547.56,3782.25,23.4,61.5,0.3251,0.3251,0.1761,0.1579,2.6667,5.1111,2.6667,5.1111,0.113,17703,256420,173610670,273338600,2.6282,0.7885,1
87,5620,630.81,1460983.2,25.1159,1208.7114,0.639,0.639,0.1761,0.1579,2.6604,5.0913,1.9609,2.3289,0.0622,17737,256420,173707040,273338600,64.5977,180.5959,1
23,374,47.61,12588.84,6.9,112.2,0.3251,0.3251,0.1761,0.1579,2.6667,5.1111,2.6667,5.1111,0.0622,17765,259416,173785630,276532350,16.2609,4.8783,1
170,5779,1938.4,1347927.8,44.0273,1161.0029,0.9404,0.639,0.1761,0.1579,2.5907,4.8545,1.5333,0.4052,0.116,17794,259416,173870080,276532350,33.9941,311.6355,1
166,5870,995.24,1557350.8,31.5474,1247.9386,0.9404,0.9404,0.1761,0.1579,1.5403,0.499,2.1154,3.0087,0.122,17835,262413,173975580,279727140,35.3614,151.1813,1
30,349,81,10962.09,9,104.7,0.3251,0.3251,0.1761,0.1579,2.6667,5.1111,2.6667,5.1111,0.122,17859,265413,174037980,282925150,11.6333,3.49,1
134,1408,1616.04,178421.77,40.2,422.4,0.3251,0.3251,0.2457,0.2534,2.6667,5.1111,2.6667,5.1111,0.117,17881,265413,174097360,282925150,10.5075,3.1522,1
37,3474,86.01,869167.06,9.2742,932.2913,0.639,0.639,0.2457,0.2534,2.5015,4.5291,2.6089,4.9172,0.117,17906,267853,174165620,285526180,93.8919,156.0126,1
150,5880,1713.2,1464337.8,41.3908,1210.0983,0.9404,0.9404,0.2457,0.2534,2.653,5.0677,1.7323,1.3168,0.13,17955,270851,174306420,288722050,39.2,232.8877,1
119,120,1274.49,1296,35.7,36,0.3251,0.3251,0.2457,0.2534,2.6667,5.1111,2.6667,5.1111,0.0947,17978,270851,174361500,288722050,1.0084,0.3025,1
41,5721,109.29,1323291.8,10.4542,1150.3442,0.639,0.639,0.2457,0.2534,2.5346,4.6516,1.5397,0.4347,0.0947,17999,273851,174422260,291920030,139.5366,155.4087,1
67,281,404.01,7106.49,20.1,84.3,0.3251,0.3251,0.2457,0.2534,2.6667,5.1111,2.6667,5.1111,0.117,18015,273852,174460960,291920100,4.194,1.2582,1
113,5998,656.81,1544102.1,25.6283,1242.6191,0.9404,0.9404,0.2457,0.2534,2.4197,4.2456,2.1234,3.0784,0.117,18035,276850,174517310,295115970,53.0796,172.8701,1
133,5913,1389.01,981122,37.2694,990.516,0.9404,0.9404,0.2457,0.2534,2.6571,5.0809,1.3,-0.0458,0.0877,18088,277847,174662720,296178750,44.4586,262.5677,1
158,5807,1280.56,1376594,35.7849,1173.2834,0.9404,0.9404,0.2418,0.2491,2.2854,3.6933,1.6951,1.153,0.115,18135,279847,174790340,298310750,36.7532,223.6028,1
69,276,428.49,6855.84,20.7,82.8,0.3251,0.3251,0.2418,0.2491,2.6667,5.1111,2.6667,5.1111,0.0933,18158,282846,174841090,301507680,4,1.2,1
84,5635,571.04,1295977,23.8964,1138.4099,0.639,0.639,0.2418,0.2491,2.6545,5.072,1.5738,0.5928,0.0933,18176,282846,174892960,301507680,67.0833,237.4276,1
26,363,60.84,11859.21,7.8,108.9,0.3251,0.3251,0.2418,0.2491,2.6667,5.1111,2.6667,5.1111,0.102,18196,285844,174947860,304703550,13.9615,4.1885,1
143,5009,1624.41,1090855.2,40.304,1044.4402,0.639,0.639,0.2418,0.2491,2.6497,5.0561,1.784,1.549,0.102,18223,285844,175026380,304703550,35.028,118.3023,1
2,880,0.36,69696,0.6,264,0.3251,0.3251,0.2418,0.2491,2.6667,5.1111,2.6667,5.1111,0.115,18247,288841,175085890,307898370,440,132,1
176,839,1512.84,47688.09,38.8952,218.376,0.639,0.639,0.2418,0.2491,2.0945,2.9013,2.5688,4.7754,0.115,18269,288841,175145260,307898370,4.767,4.285,1
8,4980,2.76,1085313.8,1.6613,1041.784,0.639,0.639,0.2418,0.2491,1.7587,1.4354,1.8039,1.638,0.146,18291,291839,175208980,311094240,622.5,247.4919,1
50,286,225,7361.64,15,85.8,0.3251,0.3251,0.2418,0.2491,2.6667,5.1111,2.6667,5.1111,0.146,18309,291839,175257950,311094240,5.72,1.716,1
102,5095,857.96,1341187,29.291,1158.0963,0.639,0.639,0.1768,0.1525,2.6586,5.0851,2.2139,3.3984,0.0976,18327,294500,175311260,313930850,49.951,98.1652,1
86,229,665.64,4719.69,25.8,68.7,0.3251,0.3251,0.1768,0.1525,2.6667,5.1111,2.6667,5.1111,0.0976,18353,294500,175385380,313930850,2.6628,0.7988,1
103,5990,801.41,1328406.8,28.3092,1152.5653,0.9404,0.9404,0.1768,0.1525,2.6409,5.027,1.7948,1.7082,0.132,18378,297500,175456530,317128860,58.1553,190.4702,1
193,5769,2162.21,864710.5,46.4996,929.8981,1.2275,1.2275,0.1768,0.1525,2.5474,4.7106,1.2339,-0.0059,0.106,18432,300498,175612130,320324740,29.8912,407.1205,1
